"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-23 09:00","2020","06","23","09:00","21.1","","11.9","","56","","0.0","","10","","6","","","","95.47","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-23 10:00","2020","06","23","10:00","23.3","","12.2","","50","","0.0","","10","","9","","","","95.43","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-23 11:00","2020","06","23","11:00","23.9","","11.0","","44","","0.0","","14","","7","","","","95.40","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-23 12:00","2020","06","23","12:00","24.6","","10.6","","41","","0.0","","16","","6","","","","95.38","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-23 13:00","2020","06","23","13:00","25.9","","11.7","","41","","0.0","","14","","6","","","","95.34","","28","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-23 14:00","2020","06","23","14:00","25.7","","11.0","","40","","0.0","","11","","4","","","","95.31","","27","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-23 15:00","2020","06","23","15:00","27.0","","9.4","","33","","0.0","","18","","9","","","","95.26","","28","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-23 16:00","2020","06","23","16:00","27.3","","10.2","","34","","0.0","","20","","10","","","","95.21","","29","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-23 17:00","2020","06","23","17:00","27.2","","10.7","","36","","0.0","","18","","7","","","","95.17","","29","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-23 18:00","2020","06","23","18:00","27.3","","10.3","","35","","0.0","","16","","11","","","","95.12","","29","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-23 19:00","2020","06","23","19:00","27.0","","10.6","","36","","0.0","","16","","11","","","","95.06","","29","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-23 20:00","2020","06","23","20:00","25.3","","10.9","","41","","0.0","","14","","12","","","","95.02","","27","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-23 21:00","2020","06","23","21:00","24.0","","11.3","","45","","0.0","","13","","12","","","","95.01","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-23 22:00","2020","06","23","22:00","23.2","","11.9","","49","","0.0","","13","","16","","","","95.01","","25","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-23 23:00","2020","06","23","23:00","22.9","","11.2","","48","","0.0","","14","","21","","","","94.99","","25","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-24 00:00","2020","06","24","00:00","20.3","","12.1","","59","","0.0","","12","","14","","","","94.97","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-24 01:00","2020","06","24","01:00","17.8","","11.9","","68","","0.0","","8","","15","","","","94.97","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-24 02:00","2020","06","24","02:00","18.5","","12.1","","66","","0.0","","9","","18","","","","94.95","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-24 03:00","2020","06","24","03:00","19.0","","11.5","","62","","0.0","","11","","13","","","","94.92","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-24 04:00","2020","06","24","04:00","18.4","","10.9","","62","","0.0","","12","","13","","","","94.87","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-24 05:00","2020","06","24","05:00","16.9","","10.7","","67","","0.0","","13","","8","","","","94.86","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-24 06:00","2020","06","24","06:00","17.1","","11.8","","71","","0.0","","13","","9","","","","94.83","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-24 07:00","2020","06","24","07:00","19.8","","12.5","","63","","0.0","","15","","15","","","","94.78","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-24 08:00","2020","06","24","08:00","20.9","","13.1","","61","","0.0","","17","","16","","","","94.73","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-24 09:00","2020","06","24","09:00","22.9","","14.3","","58","","0.0","","15","","13","","","","94.71","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-24 10:00","2020","06","24","10:00","22.8","","14.2","","58","","0.0","","20","","10","","","","94.69","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-24 11:00","2020","06","24","11:00","24.7","","15.7","","57","","0.0","","22","","4","","","","94.70","","29","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-24 12:00","2020","06","24","12:00","24.4","","15.9","","59","","0.0","","23","","21","","","","94.76","","29","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-24 13:00","2020","06","24","13:00","23.1","","15.5","","62","","0.0","","29","","22","","","","94.79","","27","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-24 14:00","2020","06","24","14:00","20.9","","16.9","","78","","0.0","","31","","11","","","","94.78","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-24 15:00","2020","06","24","15:00","21.7","","17.1","","75","","0.0","","35","","14","","","","94.73","","27","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-24 16:00","2020","06","24","16:00","22.3","","16.0","","67","","0.0","","1","","14","","","","94.72","","27","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-24 17:00","2020","06","24","17:00","23.8","","15.1","","58","","0.0","","34","","18","","","","94.68","","28","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-24 18:00","2020","06","24","18:00","24.2","","13.9","","53","","0.0","","35","","18","","","","94.65","","28","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-24 19:00","2020","06","24","19:00","23.7","","14.9","","58","","0.0","","1","","11","","","","94.64","","28","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-24 20:00","2020","06","24","20:00","22.9","","14.8","","60","","0.0","","35","","12","","","","94.68","","27","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-24 21:00","2020","06","24","21:00","20.9","","15.7","","72","","0.0","","1","","13","","","","94.71","","25","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-24 22:00","2020","06","24","22:00","18.6","","15.5","","82","","0.0","","2","","6","","","","94.73","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-24 23:00","2020","06","24","23:00","16.3","","14.4","","89","","0.0","","35","","11","","","","94.72","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-25 00:00","2020","06","25","00:00","16.3","","14.4","","89","","0.0","","32","","8","","","","94.73","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-25 01:00","2020","06","25","01:00","17.4","","15.5","","88","","0.0","","29","","14","","","","94.77","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-25 02:00","2020","06","25","02:00","17.1","","15.0","","87","","1.7","","31","","18","","","","94.79","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-25 03:00","2020","06","25","03:00","16.6","","14.9","","90","","1.6","","31","","14","","","","94.78","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-25 04:00","2020","06","25","04:00","15.3","","14.0","","92","","0.0","","29","","12","","","","94.80","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-25 05:00","2020","06","25","05:00","15.0","","13.8","","92","","0.0","","31","","15","","","","94.85","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-25 06:00","2020","06","25","06:00","14.6","","13.1","","91","","0.0","","31","","11","","","","94.92","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-25 07:00","2020","06","25","07:00","15.9","","13.7","","87","","0.0","","30","","8","","","","94.98","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-25 08:00","2020","06","25","08:00","17.4","","14.8","","85","","0.0","","30","","17","","","","95.01","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-25 09:00","2020","06","25","09:00","18.6","","14.4","","76","","0.0","","30","","19","","","","95.02","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-25 10:00","2020","06","25","10:00","20.9","","14.2","","65","","0.0","","29","","19","","","","95.06","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-25 11:00","2020","06","25","11:00","21.8","","14.2","","62","","0.0","","29","","17","","","","95.08","","25","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-25 12:00","2020","06","25","12:00","22.7","","13.7","","57","","0.0","","28","","20","","","","95.09","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-25 13:00","2020","06","25","13:00","24.0","","12.4","","48","","0.0","","29","","23","","","","95.07","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-25 14:00","2020","06","25","14:00","24.6","","11.5","","44","","0.0","","30","","27","","","","95.06","","27","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-25 15:00","2020","06","25","15:00","25.9","","10.2","","37","","0.0","","29","","26","","","","95.05","","27","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-25 16:00","2020","06","25","16:00","25.3","","8.2","","34","","0.0","","29","","23","","","","95.04","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-25 17:00","2020","06","25","17:00","26.3","","7.3","","30","","0.0","","29","","25","","","","95.03","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-25 18:00","2020","06","25","18:00","26.1","","7.3","","30","","0.0","","29","","25","","","","95.05","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-25 19:00","2020","06","25","19:00","25.6","","7.8","","32","","0.0","","29","","17","","","","95.04","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-25 20:00","2020","06","25","20:00","24.1","","9.7","","40","","0.0","","28","","10","","","","95.05","","25","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-25 21:00","2020","06","25","21:00","20.7","","11.5","","56","","0.0","","27","","9","","","","95.04","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-25 22:00","2020","06","25","22:00","17.0","","11.0","","68","","0.0","","25","","10","","","","95.09","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-25 23:00","2020","06","25","23:00","15.7","","10.0","","69","","0.0","","23","","12","","","","95.10","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-26 00:00","2020","06","26","00:00","15.3","","10.2","","72","","0.0","","21","","10","","","","95.12","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-26 01:00","2020","06","26","01:00","13.7","","10.1","","79","","0.0","","22","","11","","","","95.14","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-26 02:00","2020","06","26","02:00","12.2","","9.2","","82","","0.2","","22","","14","","","","95.13","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-26 03:00","2020","06","26","03:00","12.0","","9.3","","84","","0.0","","23","","13","","","","95.13","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-26 04:00","2020","06","26","04:00","12.1","","10.1","","87","","0.0","","23","","12","","","","95.13","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-26 05:00","2020","06","26","05:00","12.8","","10.5","","86","","0.0","","20","","9","","","","95.11","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-26 06:00","2020","06","26","06:00","13.5","","10.6","","82","","0.0","","18","","8","","","","95.13","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-26 07:00","2020","06","26","07:00","15.6","","11.6","","77","","0.0","","22","","6","","","","95.14","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-26 08:00","2020","06","26","08:00","17.4","","11.7","","69","","0.0","","20","","4","","","","95.09","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-26 09:00","2020","06","26","09:00","21.3","","11.1","","52","","0.0","","8","","6","","","","95.00","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-26 10:00","2020","06","26","10:00","23.5","","9.1","","40","","0.0","","14","","6","","","","94.96","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-26 11:00","2020","06","26","11:00","24.8","","9.6","","38","","0.0","","16","","8","","","","94.90","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-26 12:00","2020","06","26","12:00","26.7","","9.0","","33","","0.0","","16","","13","","","","94.84","","28","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-26 13:00","2020","06","26","13:00","27.8","","11.4","","36","","0.0","","16","","10","","","","94.76","","30","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-26 14:00","2020","06","26","14:00","28.6","","9.8","","31","","0.0","","17","","16","","","","94.67","","30","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-26 15:00","2020","06","26","15:00","27.9","","13.8","","42","","0.0","","20","","12","","","","94.61","","31","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-26 16:00","2020","06","26","16:00","24.9","","12.2","","45","","0.0","","3","","36","","","","94.57","","27","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-26 17:00","2020","06","26","17:00","24.9","","12.8","","47","","0.0","","5","","35","","","","94.51","","28","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-26 18:00","2020","06","26","18:00","24.0","","12.3","","48","","0.0","","4","","32","","","","94.55","","26","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-26 19:00","2020","06","26","19:00","22.2","","12.2","","53","","0.0","","3","","32","","","","94.61","","25","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-26 20:00","2020","06","26","20:00","20.6","","10.3","","51","","0.0","","2","","30","","","","94.67","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-26 21:00","2020","06","26","21:00","19.8","","10.1","","53","","0.0","","4","","25","","","","94.62","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-26 22:00","2020","06","26","22:00","19.1","","10.5","","58","","0.0","","4","","18","","","","94.65","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-26 23:00","2020","06","26","23:00","17.7","","10.7","","64","","0.0","","6","","13","","","","94.61","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-27 00:00","2020","06","27","00:00","18.0","","10.5","","62","","0.0","","7","","18","","","","94.50","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-27 01:00","2020","06","27","01:00","16.1","","11.2","","73","","0.0","","36","","11","","","","94.52","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-27 02:00","2020","06","27","02:00","16.0","","11.3","","74","","0.0","","5","","13","","","","94.44","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-27 03:00","2020","06","27","03:00","16.2","","11.8","","75","","0.0","","2","","8","","","","94.46","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-27 04:00","2020","06","27","04:00","14.4","","12.5","","89","","0.0","","35","","17","","","","94.40","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-27 05:00","2020","06","27","05:00","14.4","","13.0","","92","","1.2","","1","","18","","","","94.34","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-27 06:00","2020","06","27","06:00","14.7","","13.4","","92","","1.5","","3","","22","","","","94.22","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-27 07:00","2020","06","27","07:00","14.7","","13.6","","93","","7.1","","9","","13","","","","94.23","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-27 08:00","2020","06","27","08:00","15.1","","13.7","","91","","0.3","","4","","14","","","","94.14","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-27 09:00","2020","06","27","09:00","15.8","","14.2","","90","","0.3","","7","","16","","","","94.15","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-27 10:00","2020","06","27","10:00","16.9","","14.5","","85","","0.0","","3","","11","","","","94.19","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-27 11:00","2020","06","27","11:00","16.3","","14.6","","90","","0.0","","30","","19","","","","94.24","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-27 12:00","2020","06","27","12:00","15.2","","14.1","","93","","0.0","","33","","16","","","","94.28","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-27 13:00","2020","06","27","13:00","15.5","","13.9","","90","","0.0","","1","","16","","","","94.26","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-27 14:00","2020","06","27","14:00","16.4","","14.2","","87","","0.0","","32","","14","","","","94.34","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-27 15:00","2020","06","27","15:00","17.2","","14.1","","82","","0.0","","33","","17","","","","94.33","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-27 16:00","2020","06","27","16:00","18.5","","14.2","","76","","0.0","","34","","13","","","","94.32","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-27 17:00","2020","06","27","17:00","18.8","","12.7","","68","","0.0","","35","","14","","","","94.29","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-27 18:00","2020","06","27","18:00","20.3","","13.2","","64","","0.0","","35","","9","","","","94.29","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-27 19:00","2020","06","27","19:00","20.2","","13.2","","64","","0.0","","36","","8","","","","94.31","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-27 20:00","2020","06","27","20:00","19.3","","12.9","","66","","0.0","","34","","4","","","","94.31","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-27 21:00","2020","06","27","21:00","17.2","","13.6","","80","","0.0","","7","","5","","","","94.31","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-27 22:00","2020","06","27","22:00","16.1","","12.9","","81","","0.0","","6","","3","","","","94.30","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-27 23:00","2020","06","27","23:00","14.9","","12.7","","86","","0.0","","9","","7","","","","94.30","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-28 00:00","2020","06","28","00:00","14.5","","12.8","","89","","0.0","","16","","2","","","","94.30","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-28 01:00","2020","06","28","01:00","13.3","","11.9","","91","","0.0","","6","","8","","","","94.30","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-28 02:00","2020","06","28","02:00","13.5","","12.3","","93","","0.0","","11","","4","","","","94.31","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-28 03:00","2020","06","28","03:00","13.5","","12.4","","93","","0.0","","9","","1","","","","94.32","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-28 04:00","2020","06","28","04:00","13.2","","12.0","","93","","0.0","","","","0","","","","94.32","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-28 05:00","2020","06","28","05:00","12.9","","12.1","","95","","0.0","","3","","7","","","","94.35","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-28 06:00","2020","06","28","06:00","13.2","","12.4","","95","","0.0","","5","","7","","","","94.33","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-28 07:00","2020","06","28","07:00","14.3","","13.2","","93","","0.0","","2","","8","","","","94.34","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-28 08:00","2020","06","28","08:00","16.3","","14.5","","89","","0.0","","4","","11","","","","94.36","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-28 09:00","2020","06","28","09:00","16.4","","13.3","","82","","0.0","","4","","12","","","","94.31","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-28 10:00","2020","06","28","10:00","16.9","","13.9","","82","","0.0","","6","","16","","","","94.37","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-28 11:00","2020","06","28","11:00","17.6","","13.3","","76","","0.0","","5","","16","","","","94.38","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-28 12:00","2020","06","28","12:00","18.2","","12.8","","71","","0.0","","4","","16","","","","94.40","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-28 13:00","2020","06","28","13:00","19.8","","13.2","","66","","0.0","","4","","17","","","","94.44","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-28 14:00","2020","06","28","14:00","19.5","","13.4","","68","","0.0","","5","","18","","","","94.45","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-28 15:00","2020","06","28","15:00","19.3","","14.0","","71","","0.0","","6","","25","","","","94.43","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-28 16:00","2020","06","28","16:00","18.9","","13.6","","72","","0.0","","8","","15","","","","94.46","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-28 17:00","2020","06","28","17:00","19.5","","13.7","","69","","0.0","","5","","22","","","","94.42","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-28 18:00","2020","06","28","18:00","19.2","","13.4","","69","","0.0","","5","","15","","","","94.37","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-28 19:00","2020","06","28","19:00","19.0","","14.0","","73","","0.0","","5","","18","","","","94.46","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-28 20:00","2020","06","28","20:00","18.2","","13.4","","74","","0.0","","5","","21","","","","94.54","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-28 21:00","2020","06","28","21:00","17.7","","14.1","","79","","0.0","","4","","15","","","","94.58","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-28 22:00","2020","06","28","22:00","15.8","","14.1","","90","","0.0","","3","","13","","","","94.62","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-28 23:00","2020","06","28","23:00","15.3","","14.1","","92","","0.0","","35","","12","","","","94.66","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-29 00:00","2020","06","29","00:00","15.9","","14.3","","90","","0.0","","1","","12","","","","94.68","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-29 01:00","2020","06","29","01:00","15.5","","14.1","","91","","0.0","","2","","16","","","","94.67","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-29 02:00","2020","06","29","02:00","15.3","","14.0","","92","","0.0","","1","","16","","","","94.66","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-29 03:00","2020","06","29","03:00","15.2","","14.0","","93","","0.0","","1","","15","","","","94.69","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-29 04:00","2020","06","29","04:00","15.1","","13.7","","91","","0.0","","3","","15","","","","94.78","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-29 05:00","2020","06","29","05:00","14.6","","13.4","","92","","0.0","","3","","18","","","","94.79","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-29 06:00","2020","06","29","06:00","15.5","","13.8","","89","","0.0","","4","","18","","","","94.80","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-29 07:00","2020","06","29","07:00","16.1","","13.9","","87","","0.0","","4","","19","","","","94.89","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-29 08:00","2020","06","29","08:00","16.6","","14.1","","85","","0.0","","3","","21","","","","94.88","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-29 09:00","2020","06","29","09:00","17.7","","13.9","","78","","0.0","","5","","21","","","","94.91","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-29 10:00","2020","06","29","10:00","18.3","","13.7","","75","","0.0","","4","","20","","","","94.96","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-29 11:00","2020","06","29","11:00","18.0","","13.2","","73","","0.0","","5","","26","","","","94.96","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-29 12:00","2020","06","29","12:00","17.8","","13.1","","74","","0.0","","3","","25","","","","94.99","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-29 13:00","2020","06","29","13:00","18.2","","13.0","","72","","0.0","","3","","24","","","","95.00","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-29 14:00","2020","06","29","14:00","18.8","","12.3","","66","","0.0","","4","","25","","","","94.99","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-29 15:00","2020","06","29","15:00","18.7","","12.7","","68","","0.0","","2","","22","","","","94.99","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-29 16:00","2020","06","29","16:00","18.8","","12.2","","65","","0.0","","6","","21","","","","95.02","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-29 17:00","2020","06","29","17:00","18.2","","12.3","","68","","0.0","","4","","21","","","","94.99","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-29 18:00","2020","06","29","18:00","18.7","","12.3","","66","","0.0","","4","","21","","","","94.99","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-29 19:00","2020","06","29","19:00","17.9","","12.6","","71","","0.0","","6","","18","","","","95.02","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-29 20:00","2020","06","29","20:00","17.3","","12.7","","74","","0.0","","4","","18","","","","94.97","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-29 21:00","2020","06","29","21:00","16.9","","13.1","","79","","0.0","","6","","14","","","","95.05","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-29 22:00","2020","06","29","22:00","15.7","","13.6","","87","","0.0","","6","","16","","","","95.03","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-29 23:00","2020","06","29","23:00","15.3","","13.6","","89","","0.2","","5","","15","","","","95.02","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-30 00:00","2020","06","30","00:00","15.0","","13.3","","89","","0.0","","6","","14","","","","95.06","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-30 01:00","2020","06","30","01:00","14.5","","13.0","","90","","0.0","","7","","22","","","","94.96","","","","","","NA"
